s_no,asi_circle,monument,period,year_index,domestic_visitors,foreign_visitors,total_visitors,flag_source_anomaly,flag_likely_extraction_error,flag_incomplete_pair,exclude_from_training,covid_year,recovery_year,post_covid
33,Thiruchirapalli,"Rock Cut Jain Temple, Sittanavasal",2022-23,3,56425.0,116.0,56541.0,False,False,False,False,0,0,1
33,Thiruchirapalli,"Rock Cut Jain Temple, Sittanavasal",2023-24,4,54583.0,230.0,54813.0,False,False,False,False,0,0,1
33,Thiruchirapalli,"Rock Cut Jain Temple, Sittanavasal",2024-25,5,44538.0,173.0,44711.0,False,False,False,False,0,0,1
137,Shimla,"Rock-cut Temples and Sculptures, Masrur",2019-20,0,73439.0,1709.0,75148.0,False,False,False,False,0,0,0
137,Shimla,"Rock-cut Temples and Sculptures, Masrur",2020-21,1,53123.0,209.0,53332.0,False,False,False,False,1,0,0
137,Shimla,"Rock-cut Temples and Sculptures, Masrur",2021-22,2,40771.0,272.0,41043.0,False,False,False,False,0,1,0
137,Shimla,"Rock-cut Temples and Sculptures, Masrur",2022-23,3,51355.0,1040.0,52395.0,False,False,False,False,0,0,1
137,Shimla,"Rock-cut Temples and Sculptures, Masrur",2023-24,4,52434.0,2603.0,55037.0,False,False,False,False,0,0,1
137,Shimla,"Rock-cut Temples and Sculptures, Masrur",2024-25,5,41624.0,1341.0,42965.0,False,False,False,False,0,0,1
42,Bhopal,"Roopmati’s Pavilion,",2019-20,0,392485.0,1884.0,394369.0,False,False,False,False,0,0,0
42,Bhopal,"Roopmati’s Pavilion,",2020-21,1,148680.0,91.0,148771.0,False,False,False,False,1,0,0
42,Bhopal,"Roopmati’s Pavilion,",2021-22,2,336231.0,55.0,336286.0,False,False,False,False,0,1,0
42,Bhopal,"Roopmati’s Pavilion,",2022-23,3,282678.0,763.0,283441.0,False,False,False,False,0,0,1
42,Bhopal,"Roopmati’s Pavilion,",2023-24,4,327738.0,1031.0,328769.0,False,False,False,False,0,0,1
42,Bhopal,"Roopmati’s Pavilion,",2024-25,5,276403.0,1037.0,277440.0,False,False,False,False,0,0,1
74,Vadodara,"Rudabai Step Well, Adalaj",2019-20,0,388042.0,7907.0,395949.0,False,False,False,False,0,0,0
74,Vadodara,"Rudabai Step Well, Adalaj",2020-21,1,86840.0,204.0,87044.0,False,False,False,False,1,0,0
74,Vadodara,"Rudabai Step Well, Adalaj",2021-22,2,267707.0,522.0,268229.0,False,False,False,False,0,1,0
74,Vadodara,"Rudabai Step Well, Adalaj",2022-23,3,369961.0,4837.0,374798.0,False,False,False,False,0,0,1
74,Vadodara,"Rudabai Step Well, Adalaj",2023-24,4,378847.0,8090.0,386937.0,False,False,False,False,0,0,1
74,Vadodara,"Rudabai Step Well, Adalaj",2024-25,5,277021.0,7890.0,284911.0,False,False,False,False,0,0,1
136,Shimla,Ruined fort Kangra Fort),2019-20,0,91306.0,1758.0,93064.0,False,False,False,False,0,0,0
136,Shimla,Ruined fort Kangra Fort),2020-21,1,100454.0,252.0,100706.0,False,False,False,False,1,0,0
136,Shimla,Ruined fort Kangra Fort),2021-22,2,81894.0,351.0,82245.0,False,False,False,False,0,1,0
136,Shimla,Ruined fort Kangra Fort),2022-23,3,124883.0,1233.0,126116.0,False,False,False,False,0,0,1
136,Shimla,Ruined fort Kangra Fort),2023-24,4,137731.0,2478.0,140209.0,False,False,False,False,0,0,1
136,Shimla,Ruined fort Kangra Fort),2024-25,5,127818.0,3067.0,130885.0,False,False,False,False,0,0,1
79,Bhubaneswar,"Ruins of Buddhist Temples and Images, Lalitgiri",2019-20,0,44573.0,389.0,44962.0,False,False,False,False,0,0,0
79,Bhubaneswar,"Ruins of Buddhist Temples and Images, Lalitgiri",2020-21,1,18359.0,8.0,18367.0,False,False,False,False,1,0,0
79,Bhubaneswar,"Ruins of Buddhist Temples and Images, Lalitgiri",2021-22,2,24361.0,260.0,24621.0,False,False,False,False,0,1,0
79,Bhubaneswar,"Ruins of Buddhist Temples and Images, Lalitgiri",2022-23,3,36047.0,269.0,36316.0,False,False,False,False,0,0,1
79,Bhubaneswar,"Ruins of Buddhist Temples and Images, Lalitgiri",2023-24,4,41188.0,399.0,41587.0,False,False,False,False,0,0,1
79,Bhubaneswar,"Ruins of Buddhist Temples and Images, Lalitgiri",2024-25,5,52329.0,454.0,52783.0,False,False,False,False,0,0,1
111,Delhi,Safdarjung Tomb,2019-20,0,72938.0,15977.0,88915.0,False,False,False,False,0,0,0
111,Delhi,Safdarjung Tomb,2020-21,1,56776.0,392.0,57168.0,False,False,False,False,1,0,0
111,Delhi,Safdarjung Tomb,2021-22,2,74898.0,627.0,75525.0,False,False,False,False,0,1,0
111,Delhi,Safdarjung Tomb,2022-23,3,142379.0,5967.0,148346.0,False,False,False,False,0,0,1
111,Delhi,Safdarjung Tomb,2023-24,4,150012.0,9770.0,159782.0,False,False,False,False,0,0,1
111,Delhi,Safdarjung Tomb,2024-25,5,143474.0,8413.0,151887.0,False,False,False,False,0,0,1
88,Mumbai,Shaniwarw ada,2019-20,0,1128072.0,8505.0,1136577.0,False,False,False,False,0,0,0
88,Mumbai,Shaniwarw ada,2020-21,1,160547.0,87.0,160634.0,False,False,False,False,1,0,0
88,Mumbai,Shaniwarw ada,2021-22,2,516448.0,478.0,516926.0,False,False,False,False,0,1,0
88,Mumbai,Shaniwarw ada,2022-23,3,1079741.0,4899.0,1084640.0,False,False,False,False,0,0,1
88,Mumbai,Shaniwarw ada,2023-24,4,1260792.0,6542.0,1267334.0,False,False,False,False,0,0,1
88,Mumbai,Shaniwarw ada,2024-25,5,1127815.0,6402.0,1134217.0,False,False,False,False,0,0,1
102,Chandigarh,Sheikj Chillis Tomb,2019-20,0,39763.0,46.0,39809.0,False,False,False,False,0,0,0
102,Chandigarh,Sheikj Chillis Tomb,2020-21,1,30292.0,75.0,30367.0,False,False,False,False,1,0,0
102,Chandigarh,Sheikj Chillis Tomb,2021-22,2,52951.0,147.0,53098.0,False,False,False,False,0,1,0
102,Chandigarh,Sheikj Chillis Tomb,2022-23,3,70332.0,286.0,70618.0,False,False,False,False,0,0,1
102,Chandigarh,Sheikj Chillis Tomb,2023-24,4,74729.0,346.0,75075.0,False,False,False,False,0,0,1
102,Chandigarh,Sheikj Chillis Tomb,2024-25,5,81589.0,217.0,81806.0,False,False,False,False,0,0,1
134,Patna,Sher Shah’s Tomb,2019-20,0,208177.0,153.0,208330.0,False,False,False,False,0,0,0
134,Patna,Sher Shah’s Tomb,2020-21,1,95051.0,,95051.0,False,True,False,True,1,0,0
134,Patna,Sher Shah’s Tomb,2021-22,2,166266.0,17.0,166283.0,False,False,False,False,0,1,0
134,Patna,Sher Shah’s Tomb,2022-23,3,261548.0,59.0,261607.0,False,False,False,False,0,0,1
134,Patna,Sher Shah’s Tomb,2023-24,4,302528.0,154.0,302682.0,False,False,False,False,0,0,1
134,Patna,Sher Shah’s Tomb,2024-25,5,311750.0,231.0,311981.0,False,False,False,False,0,0,1
10,Lucknow,Site of Sahet Mahet,2019-20,0,74597.0,13628.0,88225.0,False,False,False,False,0,0,0
10,Lucknow,Site of Sahet Mahet,2020-21,1,27201.0,35.0,27236.0,False,False,False,False,1,0,0
10,Lucknow,Site of Sahet Mahet,2021-22,2,51796.0,306.0,52102.0,False,False,False,False,0,1,0
10,Lucknow,Site of Sahet Mahet,2022-23,3,93790.0,43360.0,137150.0,False,False,False,False,0,0,1
10,Lucknow,Site of Sahet Mahet,2023-24,4,108968.0,71120.0,180088.0,False,False,False,False,0,0,1
10,Lucknow,Site of Sahet Mahet,2024-25,5,105345.0,73312.0,178657.0,False,False,False,False,0,0,1
104,Delhi,Sultan Garhi Tomb,2019-20,0,530.0,6.0,536.0,False,False,False,False,0,0,0
104,Delhi,Sultan Garhi Tomb,2020-21,1,22969.0,233.0,23202.0,False,False,False,False,1,0,0
104,Delhi,Sultan Garhi Tomb,2021-22,2,299.0,5.0,304.0,False,False,False,False,0,1,0
104,Delhi,Sultan Garhi Tomb,2022-23,3,2110.0,4.0,2114.0,False,False,False,False,0,0,1
104,Delhi,Sultan Garhi Tomb,2023-24,4,132.0,6.0,138.0,False,False,False,False,0,0,1
104,Delhi,Sultan Garhi Tomb,2024-25,5,674.0,9.0,683.0,False,False,False,False,0,0,1
75,Bhubaneswar,"Sun Temple, Konarak",2019-20,0,1997427.0,5294.0,2002721.0,False,False,False,False,0,0,0
75,Bhubaneswar,"Sun Temple, Konarak",2020-21,1,530886.0,142.0,531028.0,False,False,False,False,1,0,0
75,Bhubaneswar,"Sun Temple, Konarak",2021-22,2,672891.0,314.0,673205.0,False,False,False,False,0,1,0
75,Bhubaneswar,"Sun Temple, Konarak",2022-23,3,2405307.0,3608.0,2408915.0,False,False,False,False,0,0,1
75,Bhubaneswar,"Sun Temple, Konarak",2023-24,4,3196903.0,5070.0,3201973.0,False,False,False,False,0,0,1
75,Bhubaneswar,"Sun Temple, Konarak",2024-25,5,3571289.0,5059.0,3576348.0,False,False,False,False,0,0,1
72,Vadodara,"Sun Temple, Modhera",2019-20,0,208028.0,3732.0,211760.0,False,False,False,False,0,0,0
72,Vadodara,"Sun Temple, Modhera",2020-21,1,85407.0,103.0,85510.0,False,False,False,False,1,0,0
72,Vadodara,"Sun Temple, Modhera",2021-22,2,224982.0,603.0,225585.0,False,False,False,False,0,1,0
72,Vadodara,"Sun Temple, Modhera",2022-23,3,379560.0,24166.0,403726.0,False,False,False,False,0,0,1
72,Vadodara,"Sun Temple, Modhera",2023-24,4,391694.0,3886.0,395580.0,False,False,False,False,0,0,1
72,Vadodara,"Sun Temple, Modhera",2024-25,5,341424.0,4248.0,345672.0,False,False,False,False,0,0,1
101,Chandigarh,Suraj Kund,2019-20,0,91447.0,72.0,91519.0,False,False,False,False,0,0,0
101,Chandigarh,Suraj Kund,2020-21,1,11132.0,14.0,11146.0,False,False,False,False,1,0,0
101,Chandigarh,Suraj Kund,2021-22,2,14651.0,49.0,14700.0,False,False,False,False,0,1,0
101,Chandigarh,Suraj Kund,2022-23,3,12846.0,53.0,12899.0,False,False,False,False,0,0,1
101,Chandigarh,Suraj Kund,2023-24,4,11084.0,8.0,11092.0,False,False,False,False,0,0,1
101,Chandigarh,Suraj Kund,2024-25,5,10732.0,29.0,10761.0,False,False,False,False,0,0,1
1,Agra,Taj Mahal,2019-20,0,4429710.0,645415.0,5075125.0,False,False,False,False,0,0,0
1,Agra,Taj Mahal,2020-21,1,1259892.0,9034.0,1268926.0,False,False,False,False,1,0,0
1,Agra,Taj Mahal,2021-22,2,3294611.0,38922.0,3333533.0,False,False,False,False,0,1,0
1,Agra,Taj Mahal,2022-23,3,5052712.0,396900.0,5449612.0,False,False,False,False,0,0,1
1,Agra,Taj Mahal,2023-24,4,6098876.0,681339.0,6780215.0,False,False,False,False,0,0,1
1,Agra,Taj Mahal,2024-25,5,6264225.0,645624.0,6909849.0,False,False,False,False,0,0,1
135,Raipur,"Temple of Laxman and old sites including sculptures Sirpur Temple, Sirpur",2019-20,0,63759.0,96.0,63855.0,False,False,False,False,0,0,0
135,Raipur,"Temple of Laxman and old sites including sculptures Sirpur Temple, Sirpur",2020-21,1,44742.0,,44742.0,False,True,False,True,1,0,0
135,Raipur,"Temple of Laxman and old sites including sculptures Sirpur Temple, Sirpur",2021-22,2,53049.0,1.0,53050.0,False,False,False,False,0,1,0
135,Raipur,"Temple of Laxman and old sites including sculptures Sirpur Temple, Sirpur",2022-23,3,62971.0,19.0,62990.0,False,False,False,False,0,0,1
135,Raipur,"Temple of Laxman and old sites including sculptures Sirpur Temple, Sirpur",2023-24,4,85422.0,67.0,85489.0,False,False,False,False,0,0,1
135,Raipur,"Temple of Laxman and old sites including sculptures Sirpur Temple, Sirpur",2024-25,5,81085.0,34.0,81119.0,False,False,False,False,0,0,1
57,Dharwad,"Temples & Sculpture shed, Lakkumdi",2019-20,0,13019.0,91.0,13110.0,False,False,False,False,0,0,0
57,Dharwad,"Temples & Sculpture shed, Lakkumdi",2020-21,1,5652.0,0.0,5652.0,False,False,False,False,1,0,0
57,Dharwad,"Temples & Sculpture shed, Lakkumdi",2021-22,2,8067.0,273.0,8340.0,False,False,False,False,0,1,0
57,Dharwad,"Temples & Sculpture shed, Lakkumdi",2022-23,3,15171.0,104.0,15275.0,False,False,False,False,0,0,1
57,Dharwad,"Temples & Sculpture shed, Lakkumdi",2023-24,4,19913.0,118.0,20031.0,False,False,False,False,0,0,1
57,Dharwad,"Temples & Sculpture shed, Lakkumdi",2024-25,5,20621.0,179.0,20800.0,False,False,False,False,0,0,1
78,Bhubaneswar,"The Hill Containing Many Valuable Sculptures and Images, Ratnagiri",2019-20,0,34562.0,571.0,35133.0,False,False,False,False,0,0,0
78,Bhubaneswar,"The Hill Containing Many Valuable Sculptures and Images, Ratnagiri",2020-21,1,20616.0,20.0,20636.0,False,False,False,False,1,0,0
78,Bhubaneswar,"The Hill Containing Many Valuable Sculptures and Images, Ratnagiri",2021-22,2,16316.0,32.0,16348.0,False,False,False,False,0,1,0
78,Bhubaneswar,"The Hill Containing Many Valuable Sculptures and Images, Ratnagiri",2022-23,3,32742.0,293.0,33035.0,False,False,False,False,0,0,1
78,Bhubaneswar,"The Hill Containing Many Valuable Sculptures and Images, Ratnagiri",2023-24,4,40823.0,554.0,41377.0,False,False,False,False,0,0,1
78,Bhubaneswar,"The Hill Containing Many Valuable Sculptures and Images, Ratnagiri",2024-25,5,147824.0,676.0,148500.0,False,False,False,False,0,0,1
39,Bhopal,The Palace in the Fort Burhanpur,2019-20,0,47305.0,272.0,47577.0,False,False,False,False,0,0,0
39,Bhopal,The Palace in the Fort Burhanpur,2020-21,1,13926.0,27.0,13953.0,False,False,False,False,1,0,0
39,Bhopal,The Palace in the Fort Burhanpur,2021-22,2,31284.0,76.0,31360.0,False,False,False,False,0,1,0
39,Bhopal,The Palace in the Fort Burhanpur,2022-23,3,36808.0,165.0,36973.0,False,False,False,False,0,0,1
39,Bhopal,The Palace in the Fort Burhanpur,2023-24,4,32577.0,280.0,32857.0,False,False,False,False,0,0,1
39,Bhopal,The Palace in the Fort Burhanpur,2024-25,5,33258.0,410.0,33668.0,False,False,False,False,0,0,1
29,Chennai,"Tiger headed Rock cut temple & two other monuments, Saluvankuppam",2019-20,0,43733.0,1063.0,44796.0,False,False,False,False,0,0,0
29,Chennai,"Tiger headed Rock cut temple & two other monuments, Saluvankuppam",2020-21,1,58206.0,868.0,59074.0,False,False,False,False,1,0,0
29,Chennai,"Tiger headed Rock cut temple & two other monuments, Saluvankuppam",2021-22,2,81313.0,258.0,81571.0,False,False,False,False,0,1,0
29,Chennai,"Tiger headed Rock cut temple & two other monuments, Saluvankuppam",2022-23,3,62765.0,1014.0,63779.0,False,False,False,False,0,0,1
29,Chennai,"Tiger headed Rock cut temple & two other monuments, Saluvankuppam",2023-24,4,49903.0,1109.0,51012.0,False,False,False,False,0,0,1
29,Chennai,"Tiger headed Rock cut temple & two other monuments, Saluvankuppam",2024-25,5,42684.0,1324.0,44008.0,False,False,False,False,0,0,1
34,Thiruchirapalli,"Tirumalai Nayak's Palace, Srivilliputhur",2019-20,0,30046.0,460.0,30506.0,False,False,False,False,0,0,0
34,Thiruchirapalli,"Tirumalai Nayak's Palace, Srivilliputhur",2020-21,1,217.0,3.0,220.0,False,False,False,False,1,0,0
34,Thiruchirapalli,"Tirumalai Nayak's Palace, Srivilliputhur",2021-22,2,530.0,0.0,530.0,False,False,False,False,0,1,0
34,Thiruchirapalli,"Tirumalai Nayak's Palace, Srivilliputhur",2022-23,3,856.0,0.0,856.0,False,False,False,False,0,0,1
34,Thiruchirapalli,"Tirumalai Nayak's Palace, Srivilliputhur",2023-24,4,911.0,3.0,914.0,False,False,False,False,0,0,1
34,Thiruchirapalli,"Tirumalai Nayak's Palace, Srivilliputhur",2024-25,5,927.0,0.0,927.0,False,False,False,False,0,0,1
21,Sarnath,Tomb of Lal Khan,2019-20,0,6819.0,9.0,6828.0,False,False,False,False,0,0,0
21,Sarnath,Tomb of Lal Khan,2020-21,1,1972.0,2.0,1974.0,False,False,False,False,1,0,0
21,Sarnath,Tomb of Lal Khan,2021-22,2,2515.0,4.0,2519.0,False,False,False,False,0,1,0
21,Sarnath,Tomb of Lal Khan,2022-23,3,4804.0,32.0,4836.0,False,False,False,False,0,0,1
21,Sarnath,Tomb of Lal Khan,2023-24,4,4480.0,20.0,4500.0,False,False,False,False,0,0,1
21,Sarnath,Tomb of Lal Khan,2024-25,5,5907.0,50.0,5957.0,False,False,False,False,0,0,1
82,Aurangabad,Tomb of Rabia Dura ni (Bibi Ka Maqbara),2019-20,0,1111778.0,9530.0,1121308.0,False,False,False,False,0,0,0
82,Aurangabad,Tomb of Rabia Dura ni (Bibi Ka Maqbara),2020-21,1,203791.0,100.0,203891.0,False,False,False,False,1,0,0
82,Aurangabad,Tomb of Rabia Dura ni (Bibi Ka Maqbara),2021-22,2,397374.0,536.0,397910.0,False,False,False,False,0,1,0
82,Aurangabad,Tomb of Rabia Dura ni (Bibi Ka Maqbara),2022-23,3,1183263.0,5606.0,1188869.0,False,False,False,False,0,0,1
82,Aurangabad,Tomb of Rabia Dura ni (Bibi Ka Maqbara),2023-24,4,1295076.0,9606.0,1304682.0,False,False,False,False,0,0,1
82,Aurangabad,Tomb of Rabia Dura ni (Bibi Ka Maqbara),2024-25,5,2004535.0,10612.0,2015147.0,False,False,False,False,0,0,1
105,Delhi,Tughlaqabad Fort,2019-20,0,76135.0,908.0,77043.0,False,False,False,False,0,0,0
105,Delhi,Tughlaqabad Fort,2020-21,1,12856.0,109.0,12965.0,False,False,False,False,1,0,0
105,Delhi,Tughlaqabad Fort,2021-22,2,20925.0,132.0,21057.0,False,False,False,False,0,1,0
105,Delhi,Tughlaqabad Fort,2022-23,3,127556.0,619.0,128175.0,False,False,False,False,0,0,1
105,Delhi,Tughlaqabad Fort,2023-24,4,32249.0,316.0,32565.0,False,False,False,False,0,0,1
105,Delhi,Tughlaqabad Fort,2024-25,5,28176.0,243.0,28419.0,False,False,False,False,0,0,1
142,Amaravati,Undavalli Caves,2019-20,0,109307.0,494.0,109801.0,False,False,False,False,0,0,0
142,Amaravati,Undavalli Caves,2020-21,1,52924.0,89.0,53013.0,False,False,False,False,1,0,0
142,Amaravati,Undavalli Caves,2021-22,2,77133.0,40.0,77173.0,False,False,False,False,0,1,0
142,Amaravati,Undavalli Caves,2022-23,3,127594.0,362.0,127956.0,False,False,False,False,0,0,1
142,Amaravati,Undavalli Caves,2023-24,4,136853.0,411.0,137264.0,False,False,False,False,0,0,1
142,Amaravati,Undavalli Caves,2024-25,5,146263.0,374.0,146637.0,False,False,False,False,0,0,1
119,Goa,Upper Fort Aguada,2019-20,0,837898.0,8104.0,846002.0,False,False,False,False,0,0,0
119,Goa,Upper Fort Aguada,2020-21,1,379726.0,340.0,380066.0,False,False,False,False,1,0,0
119,Goa,Upper Fort Aguada,2021-22,2,65676.0,1057.0,66733.0,False,False,False,False,0,1,0
119,Goa,Upper Fort Aguada,2022-23,3,1014969.0,8320.0,1023289.0,False,False,False,False,0,0,1
119,Goa,Upper Fort Aguada,2023-24,4,1191829.0,10411.0,1202240.0,False,False,False,False,0,0,1
119,Goa,Upper Fort Aguada,2024-25,5,1358790.0,13025.0,1371815.0,False,False,False,False,0,0,1
122,Hyderabad,Warangal Fort,2019-20,0,92690.0,277.0,92967.0,False,False,False,False,0,0,0
122,Hyderabad,Warangal Fort,2020-21,1,64339.0,54.0,64393.0,False,False,False,False,1,0,0
122,Hyderabad,Warangal Fort,2021-22,2,85946.0,106.0,86052.0,False,False,False,False,0,1,0
122,Hyderabad,Warangal Fort,2022-23,3,137235.0,239.0,137474.0,False,False,False,False,0,0,1
122,Hyderabad,Warangal Fort,2023-24,4,108267.0,242.0,108509.0,False,False,False,False,0,0,1
122,Hyderabad,Warangal Fort,2024-25,5,106447.0,280.0,106727.0,False,False,False,False,0,0,1
50,Bhopal,"Western Group of Temples, Khajuraho",2019-20,0,244995.0,41741.0,286736.0,False,False,False,False,0,0,0
50,Bhopal,"Western Group of Temples, Khajuraho",2020-21,1,128515.0,275.0,128790.0,False,False,False,False,1,0,0
50,Bhopal,"Western Group of Temples, Khajuraho",2021-22,2,243475.0,795.0,244270.0,False,False,False,False,0,1,0
50,Bhopal,"Western Group of Temples, Khajuraho",2022-23,3,419259.0,15271.0,434530.0,False,False,False,False,0,0,1
50,Bhopal,"Western Group of Temples, Khajuraho",2023-24,4,436517.0,27082.0,463599.0,False,False,False,False,0,0,1
50,Bhopal,"Western Group of Temples, Khajuraho",2024-25,5,523075.0,38478.0,561553.0,False,False,False,False,0,0,1
